call_numero,codigo_postal,colonia_predio,Alcaldía
Terr. El Rancho Num.1,00000,San Gregorio Atlapulco,Xochimilco
Terreno Ostititla S/n,16500,Santa Cruz Acalpixca,Xochimilco
Vereda S/n,16500,Santa Cruz Alcalpixca,Xochimilco
Terreno Denominado Calipa,00000,Santa Cruz Acalpixca,Xochimilco
Terr. Atragco S/n,16500,Po. Santa Cruz Acalpixca,Xochimilco
Terreno Atlagco S/n,16500,Santa Cruz Acalpixca,Xochimilco
Saturnino 23,16500,Sta. Cruz Acalpixca,Xochimilco
Av de las Flores S/n,16530,Sta Cruz Acalpixca,Xochimilco
Rerreno en Santa Cruz Alcalpixca S/n,16500,Santa Cruz Alcalpixca,Xochimilco
Terreno San Nicolas,00000,Santa Cruz Acalpixca,Xochimilco
Nuevo Leon s/n,16000,Bo Caltongo,Xochimilco
Terreno en San Gregorio Atlapulco S/n,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Victorianoco S/n,16090,Santa Cruz Acalpixca,Xochimilco
Terreno Denominado Victorianoco,16090,San Gregorio Atlapulco,Xochimilco
NUEVO COAPA APATLACO LA SANTISIM,16600,SANTA CRUZ ACALPIXCA,Xochimilco
La Huerta 2a. Cerrada S/n,16600,San Gregorio Atlapulco,Xochimilco
Terreno la Huerta,16600,San Gregorio Atlapulco,Xochimilco
AV NUEVO LEON  984,16600,PBLO SAN GREGORIO ATLAPULCO,Xochimilco
Av. Nuevo Leon S/n,16600,San Juan Moyotepec,Xochimilco
Terreno de Labor Tulapa S/n,16600,Sn Gregorio Atlapulco,Xochimilco
Nuevo Leon S/N,16600,San Gregorio Atlapulco,Xochimilco
Terreno en Nativitas S/n,16450,Nativitas,Xochimilco
Nuevo Leon S/n,16600,San Gregorio Atlapulco,Xochimilco
Terreno la Huerta Fracc. 5 S/n,16600,San Gregorio Atlapulco,Xochimilco
Cda.tulapa 1050 Int-12 Prov.,16600,Bo.caltongo,Xochimilco
NUEVO LEON 980,16600,SAN GREGORIO ATLAPULCO,Xochimilco
Av. Nuevo Leon No. 101 Prov.,16600,La Huerta,Xochimilco
PRIV LA HUERTA 6,16600,San Gregorio Atlapulco,Xochimilco
TERRENO DENOMINADO LA HUERTA,16600,PO. SAN GREGORIO ATLAPULCO,Xochimilco
Priv. la Huerta S/n,16600,San Gregorio Atlapulco,Xochimilco
JOSE MARIA NUM. 94,16600,SANTIAGO TULYEHUALCO,Xochimilco
CALTONGO 2,16600,San Gregorio Atlapulco,Xochimilco
CALTONGO 3,16600,San Gregorio Atlapulco,Xochimilco
CALTONGO 1,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 4,16600,San Gregorio Atlapulco,Xochimilco
CDA CANAL NACIONAL 3,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 3,16600,San Gregorio Atlapulco,Xochimilco
Canal Nacional 1,16600,San Gregorio Atlapulco,Xochimilco
PROL MOCTEZUMA 2,16600,San Gregorio Atlapulco,Xochimilco
COLORINES 5,16600,San Gregorio Atlapulco,Xochimilco
Colorines 9,16600,San Gregorio Atlapulco El Potrero,Xochimilco
CANAL NACIONAL 1,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 10,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 8,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 6,16600,San Gregorio Atlapulco,Xochimilco
Prol G Diaz Ordaz 4,16600,San Gregorio Atlapulco,Xochimilco
"Paraje Denominado ""el Potrero""",16600,San Gregorio Atlapulco,Xochimilco
CDA CANAL NACIONAL 2,16600,San Gregorio Atlapulco,Xochimilco
Terreno Potrero Frac 9,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 1A,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL 11,16600,San Gregorio Atlapulco,Xochimilco
COLORINES 10,16600,San Gregorio Atlapulco,Xochimilco
PROL GUSTAVO DIAZ ORDAZ 31,16600,San Gregorio Atlapulco,Xochimilco
PROL GUSTAVO DIAZ ORDAZ 2,16600,San Gregorio Atlapulco,Xochimilco
PREDIO EL POTRERO,16600,PO. SAN GREGORIO ATLAPULCO,Xochimilco
Canal Nacional S/n Chinampa Tlilac,16600,Po San Gregorio Atlapulco,Xochimilco
Canal Nacional S/n,16600,San Gregorio Atlapulco,Xochimilco
Canal Nacional S/n,16600,San Gregorio Atlapulco,Xochimilco
Canal Nacional S/n,16600,San Gregorio Tlapulco,Xochimilco
Terreno Tlilac,00000,San Gregorio Atlapulco,Xochimilco
Canal Nacional S/n,16600,San Gregorio Atlapulco,Xochimilco
Terreno Denominado Atlitic,16600,San Gregorio Atlapulco,Xochimilco
"Predio Denominado ""Potrero""",16600,San Gregorio Atlapulco,Xochimilco
Dos Chinampas Tlalpizagtl S/n,16600,San Gregorio Atlapulco,Xochimilco
Terreno Tecaltitla S/n,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Tecaltitla Fracc. 6 S/n,16600,San Gregorio Atlapulco,Xochimilco
5 de Mayo y Av. Hidalgo 4,16600,San Gregorio Atlapulco,Xochimilco
Chinamperia Teshuiloc S/n S/n,16000,Xochimilco,Xochimilco
Chinamperia Teshuilo S/n S/n,16000,Xochimilco,Xochimilco
Terreno Cerril Minas S/n,16640,San Gregorio Atlapulco,Xochimilco
CDA. 24 JUNIO NUM. 3 PROV.,16640,PO. SAN GREGORIO ATLAPULCO,Xochimilco
1era. Cda. de 24 de Junio Num. 6,16640,Pblo. San Gregorio Atlapulco,Xochimilco
Cda. 24 de Junio 6 Prov.,16600,San Gregorio Atlapulco,Xochimilco
Terreno Cerril Tlacomuli S/n,16640,San Gregorio Atlapulco,Xochimilco
ACUEDUCTO 34,16600,San Gregorio Atlapulco,Xochimilco
Terreno Cerril Zapocuatitla,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 5 3,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 5 1,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 5 2,16600,San Gregorio Atlapulco,Xochimilco
ACUEDUCTO 2,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 5 4,16600,San Gregorio Atlapulco,Xochimilco
Av. Acueducto S/n,16600,San Gregorio Atlapulco,Xochimilco
AV DE LAS CRUCES 8,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 1,16600,San Gregorio Atlapulco,Xochimilco
Higueras 4 Prov,16600,Bosques De Las Lomas,Xochimilco
CDA MINERAS 3,16600,San Gregorio Atlapulco,Xochimilco
Higuera Num. 4,16600,San Gregorio Atlapulco,Xochimilco
Callejon Higueras Lt-15 Mz-81,16600,San Gregorio Atlapulco,Xochimilco
CDA MINERAS 8,16600,San Gregorio Atlapulco,Xochimilco
CDA HIGUERA 5,16600,San Gregorio Atlapulco,Xochimilco
Terreno Denom. Hueyemic-2,16600,San Gregorio Atlapulco,Xochimilco
AMACAPUTITLA S/N,16600,SAN GREGORIO ATLAPULCO,Xochimilco
Acueducto S/n Terr. de Labor Tlaltelele,16600,San Gregorio Atlapulco,Xochimilco
Terreno Tlaltetely S/n,16600,San Gregorio Atlapulco,Xochimilco
CUACONTLE 20,16600,San Gregorio Atlapulco,Xochimilco
VEREDA SIN NOMBRE S N,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Atenco S/n,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 1,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 3,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 5,16600,San Gregorio Atlapulco,Xochimilco
Cda Calistemo 10,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 9,16600,San Gregorio Atlapulco,Xochimilco
And de Azalea 53,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 13,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 15,16600,San Gregorio Atlapulco,Xochimilco
Terreno Denominado El Arco,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Potrero,16600,San Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 7,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Espejera S/n,16600,San Gregorio Atlapulco,Xochimilco
Predio Interior en Chinampa,16600,Sn Gregorio Atlapulco,Xochimilco
AGUSTIN MELGAR 2,16600,San Gregorio Atlapulco,Xochimilco
CANAL EL BORDO 2,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Ayecac,16600,San Gregorio Atlapulco,Xochimilco
Terreno Denominado Ayecac,16600,San Gregorio Atlapulco,Xochimilco
Terreno Paraje Cuapantitla,16600,San Gregorio Atlapulco,Xochimilco
Chinampa de Cultivo (tlamelagtli),16600,Pueblo San Gregorio Atlapulco,Xochimilco
Chinampa Tlamelatli Frac.2,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Tlamelatli Frac.3,16600,San Gregorio Atlapulco,Xochimilco
"Cda. MONTES DE OCA, S/N",SCP7,ZONA RUSTICA,Xochimilco
Terreno Denominado Ototzingo,16600,San Gregorio Atlapulco,Xochimilco
CALLE SIN NOMBRE S N,16600,San Gregorio Atlapulco,Xochimilco
PREDIO DENOMINADO HACHICHICUILOTITLA,16600,SAN GREGORIO ATLAPULCO,Xochimilco
"Cl. BELISARIO DOMINGUEZ, S/N",SCP7,ZONA RUSTICA,Xochimilco
Canal Nacional S/n,16600,San Gregorio Atlapulco,Xochimilco
Cjon. 12 de Octubre 9,16600,San Gregorio Atlapulco,Xochimilco
PARAJE DENOMINADO OTOTZINCO,16600,SAN GREGORIO ATLAPULCO,Xochimilco
Chinampa en Paraje Oxtotzingo,16600,San Gregorio Atlapulco,Xochimilco
Predio Tlamecactli S/n,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Oxtotzingo S/n,16600,Sn Gregorio Atlapulco,Xochimilco
Chinampa Tlamelaitli S/n.,16600,San Gregorio Atlapulco,Xochimilco
Chinampa Lapichcali S/n,16600,San Gregorio Atlapulco,Xochimilco
CANAL NACIONAL S N,16600,San Gregorio Atlapulco,Xochimilco
Terreno Tecaltitla S/n,16600,Barrio San Gregorio Atlapulco,Xochimilco
Predio Denominado San Sebastian Tlacoapa S/n,16600,San Gregorio Atlapulco,Xochimilco
Rosalia Mz 5 Lt 20,16710,Quirino Mendoza,Xochimilco
Rosalia Num. 27,16710,Quirino Mendoza,Xochimilco
ROSALIA 24 PROV,16710,QUIRINO MENDOZA,Xochimilco
Rosalia Lt. 08 Mz. 04,16710,Quirino Mendoza,Xochimilco
ROSALIA MZ-4 LT-2,16710,QUIRINO MENDOZA,Xochimilco
Carr.tlapechicalli 12,16600,San Gregorio Atlapulco,Xochimilco
CARRETAS TLAPECHICALLI 12 INT,16600,SAN GREGORIO ATLAPULCO,Xochimilco
"Cl. CARRETA, 16",16600,PUEBLO SAN GREGORIO ATLAPULCO,Xochimilco
Del Rosal S/N,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Del Rosal 5 Bis,16610,Sn Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor 5,16610,San Luis Tlaxialtemalco,Xochimilco
Cda Floricultor 2,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultores S/n,16610,San Luis Tlaxialtemalco,Xochimilco
FLORICULTOR S N,16610,San Luis Tlaxialtemalco,Xochimilco
Cda Floricultor 10-p,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Floricultores S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultores S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultores S/n,16610,San Lui Tlaxialtemalco,Xochimilco
El Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultores S/n,16610,SAN LUIS TLAXIA TEMALCO,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
"Cda. DEL ROSAL, S/N",16610,PUEBLO SAN LUIS TLAXIALTEMALCO,Xochimilco
Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Terreno San Sebastian,00000,San Gregorio Atlapulco,Xochimilco
Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
"Cda. DEL ROSAL, S/N",16610,PUEBLO SAN LUIS TLAXIALTEMALCO,Xochimilco
Chinampa San Sebastian,08300,San Gregorio Atlapulco,Xochimilco
CDA FLORICULTOR S/N,16610,San Luis Tlaxialtemalco,Xochimilco
Cjon Floricultor Int S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Callejon Floricultor 8 Provicional,16610,Plan San Luis Tlaxialtemaco,Xochimilco
Cjon Floricultor S/n Frente Al 10 Prov,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cjon Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
CDA FLORICULTOR S/N,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
"Cl. FLORICULTOR, S/N",16610,PUEBLO SAN LUIS TLAXIALTEMALCO,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cda Floricultor  lt 78  mz 3,16610,Pueblo San Luis Tlaxialtemalco,Xochimilco
"Cda. FLORICULTOR, MZ-3 LT-86",16610,PUEBLO SAN LUIS TLAXIALTEMALCO,Xochimilco
Terreno Tlapechicali,16600,Pbo. San Gregorio Atlapulco,Xochimilco
Terreno Tlapechicalli,16600,San Gregorio Atlapulco,Xochimilco
Terreno Tlapechicalli S/n,16600,San Gregorio Atlapulco,Xochimilco
Cda. Tlacoapa S/n Terreno San. Sebastian,16600,San. Gregorio Atlapulco,Xochimilco
3ra Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,San Lui Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Lui Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,SAN LUI TLAXIAL TEMALCO,Xochimilco
Av. 5 de Mayo 9894,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor Num 5,16610,San Lui Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Cjo Floricultor Num 2,16610,Sn Luis Tlaxialtemalco,Xochimilco
16 de Septiembre Num 2,16610,San Luis Tlaxialtemalco,Xochimilco
Cjon del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
160 de Septiembre S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
16 de Septiembre S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Cjon Floricultor S/N,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Floricultor S/n,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor 4,16610,San Lui Tlaxialtemalco,Xochimilco
Floricultor Entrada Lavaderos,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal Int S/n,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal Int S/n,16610,San Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n Al Final,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Cda del Rosal 23 Provicional,16610,S L Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cda del Rosal 26 Provicional,16610,S L Tlaxialtemalco,Xochimilco
Cda del Rosal Num. 24,16610,San Luis Tlaxialtemalco,Xochimilco
Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
3ra Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
3ra del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Cda del Rosal S/n,16610,Sn Luis Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Terr Denominado Tlamelaca,16610,San Luis Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Prol Floricultor S/n,16610,S L Tlaxialtemalco,Xochimilco
Terreno Tlamelaca 16 de Septiembre 7,16610,Sn Luis Tlaxialtemalco,Xochimilco
Predio Denominado Tlayecac S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Terreno Denominado Techcalatlaco,16600,San Gregorio Atlapulco,Xochimilco
Terreno Denominado Techcalatlaco,16600,San Gregorio Atlapulco,Xochimilco
Cuacontle S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Cuacontle L 4,16600,San Gregorio Atlapulco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,Sn Luis Tlaxialtemalco,Xochimilco
Xochitl 28,16600,BO.SAN SEBASTIAN SAN GREGORIO ATLAPULC,Xochimilco
Xochitl 26 Prov,16600,San Luis Tlaxialtemalco,Xochimilco
Xochitl 24,16600,Sn Luis Tlaxialtemalco,Xochimilco
Xochitl 22,16600,San Gregorio Atlapulco,Xochimilco
Xochitl 20,16600,San Luis Tlaxialtemalco,Xochimilco
"CANAL, S/N",16600,PUEBLO SAN GREGORIO ATLAPULCO,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,Sn Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Lui Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xochitl S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xochitl S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Xochitl S/n o,16600,San Luis Tlaxialtemalco,Xochimilco
Cuacota S/n,16600,Sn Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,Sn Luis Tlaxialtemalco,Xochimilco
Xitlali S/n,16600,San Lui Tlaxialtemalco,Xochimilco
Xochitl S/n,16600,Sn L Tlaxialtemalco,Xochimilco
Citlali S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Callejon Cuacontle S/n,16600,San Luis Tlaxialtemalco,Xochimilco
Terreno San Sebastian,00000,San Gregorio Atlapulco,Xochimilco
Terreno San Esteban,00000,San Gregorio Atlapulco,Xochimilco
Citlali S/n,16600,San Gregorio Atlapulco,Xochimilco
Cda.de Citlali 4 Prov.,16600,San Gregorio Atlapulco,Xochimilco
Cda. Xitlali Num. 48,16600,San Gregorio Atlapulco,Xochimilco
Citlali L 42,16600,San Gregorio Atlapulco,Xochimilco
Cda. Citlali S/n,16600,San Gregorio Atlapulco,Xochimilco
Xochitl S/n,16600,San Lui Taxialtemalcoo,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16000,Tulyehualco,Xochimilco
Cuauhtemoc Lt.12 Mz.03,16710,Bo.Quirino Mendoza,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Canal Nal S/n,16710,Tulyehualco,Xochimilco
"5A CDA CUAUHTEMOC, 2",16710,QUIRINO MENDOZA,Xochimilco
5a Cda Cuauhtemoc S/n,16710,Tulyehualcodoza,Xochimilco
5a Cda Cuauhtemoc 10,16710,Tulyehualco,Xochimilco
5a Cda Cuauhtemoc 9,01670,Quirino Mendoza,Xochimilco
5A CDA CUAUHTEMOC L9B,16710,QUIRINO MENDOZA,Xochimilco
5a Cda Cuauhtemoc 8,16710,Tulyehualco,Xochimilco
5a Cda Cuauhtemoc 7,01670,Quirino Mendoza,Xochimilco
5a Cda Cuauhtemoc 5,01670,Quirino Mendoza,Xochimilco
"5A CDA CUAUHTEMOC, 7",16710,QUIRINO MENDOZA,Xochimilco
5A CDA CUAUHTEMOC L 3,16710,QUIRINO MENDOZA,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Cuauhtemoc No.6,16710,Quirino Mendoza,Xochimilco
Cda. Cielito Lindo No. 10 Mz. 3,16710,Quirino Mendoza,Xochimilco
5ta. Cda. Cuauhtemoc Lt. 05 Mz. 02,16710,Quirino Mendoza.,Xochimilco
5A CDA CUAUHTEMOC 6,16710,QUIRINO MENDOZA,Xochimilco
CUAUHTEMOC 48,16710,QUIRINO MENDOZA,Xochimilco
PRINCESA TILALCAPA 28,16710,QUIRINO MENDOZA,Xochimilco
Princesa Tilalcapa 24,16710,Quirino Mendoza,Xochimilco
Agustin Melgar Lt. 11 Mz. 4,16710,Quirino Mendoza,Xochimilco
Agustin Melgar Lt. 10 Mz. 04,16710,Quirino Mendoza,Xochimilco
PRINCESA TILALCAPA 20,16710,QUIRINO MENDOZA,Xochimilco
Princesa Tlialcapa 18,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa 16,16710,Tulyehualco,Xochimilco
PRINCESA TILALCAPA 16,16710,QUIRINO MENDOZA,Xochimilco
Princesa Tilalcapa 12,16710,Quirino Mendoza,Xochimilco
Agustin Melgar Mz-3 a Lt-5,16710,Quirino Mendoza,Xochimilco
Cda. Calmeca Mz-5 Lt-13 a,16710,Quirino Mendoza,Xochimilco
PRINCESA TILALCAPA LT-14 MZ-05,16710,Quirino Mendoza,Xochimilco
Princesa Tlialcapa 3,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa 2,16710,Tulyehualco,Xochimilco
CUAUHTEMOC 26,16710,QUIRINO MENDOZA,Xochimilco
Cuauhtemoc S/N,16710,Tulyehualco,Xochimilco
Rosalia 4 Prov,16710,Quirino Mendoza,Xochimilco
ROSALIA MZ- 5 LT-35,16710,Quirino Mendoza,Xochimilco
ROSALIA L-34,16710,QUIRINO MENDOZA,Xochimilco
Cielito Lindo 23 Prov,16710,Quirino Mendoza,Xochimilco
ROSALIA L-32 Mz. 5,16710,Quirino Mendoza,Xochimilco
ROSALIA L-31,16710,QUIRINO MENDOZA,Xochimilco
CUAUHTEMOC 55,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA L-36,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA NUM. 22,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA L-27,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA MZ 5 LT 33,16710,QUIRINO MENDOZA,Xochimilco
Princesa Tlialcapa 26 Bis,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa 3 B,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa 3 a,16710,Tulyehualco,Xochimilco
PRINCESA TILALCAPA MZ-5 LT-17,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA 32 M-5 L-26,16710,QUIRINO MENDOZA,Xochimilco
Princesa Tlialcapa S/n,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa 26,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa S/n,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa S/n,16710,Tlyehualco,Xochimilco
Princesa Tlialcapa S/n,16710,Tulyehualcodoza,Xochimilco
Princesa Tlialcapa S/n,16710,Tulyehualco,Xochimilco
Princesa Tlialcapa S/n,16710,Tulyehualco,Xochimilco
PRINCESA TILALCAPA 26,16710,Quirino Mendoza,Xochimilco
4a Cda Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
4a Cda Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
4a Cda Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
ROSALIA L-23,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA L-22,16710,QUIRINO MENDOZA,Xochimilco
ROSALIA L-21,16710,QUIRINO MENDOZA,Xochimilco
Cuauhtemoc S/n,16710,Tulyehualco,Xochimilco
Canal Nacional S/n,16710,Tulyehualco,Xochimilco
Princesa Tilalcapatl Lt-18 Mz-5,16710,Quirino Mendoza,Xochimilco
CUAUHTEMOTZIN S/N,16710,Quirino Mendoza,Xochimilco
"Cl. PRINCESA TILALCAPA, MZ-5 LT-10-A",16710,QUIRINO MENDOZA,Xochimilco
ROSALIA MZ 5 LT 34,16710,QUIRINO MENDOZA,Xochimilco
"Cl. PRINCESA TILALCAPA, 25",16710,QUIRINO MENDOZA,Xochimilco
Princesa Tilalcapa Sn,16710,Quirino Mendoza.,Xochimilco
Princesa Tilalcapa 24,16700,Quirino Mendoza,Xochimilco
Aquiles Serdan S/n,16710,Tulyehualco,Xochimilco
Aquiles Serdan S/n,16710,Tulyehualco,Xochimilco
